[INFO] Start training with config:
{
  "data_root": "/home/cislab301b/peter/ORAN-Traffic-Prediction/Dataset/colosseum-oran-coloran-dataset",
  "train_dirs": [
    "tr0-26"
  ],
  "test_dirs": [
    "tr27"
  ],
  "slice_type": "embb",
  "val_split": 0.2,
  "sequence_length": 15,
  "horizon": 1,
  "chunk_size": 64,
  "batch_size": 1024,
  "epochs": 500,
  "learning_rate": 0.001,
  "weight_decay": 0.0,
  "scheduler": "none",
  "patience": 500,
  "seed": 42,
  "rnn_type": "lstm",
  "lstm_hidden": 128,
  "lstm_layers": 2,
  "lstm_dropout": 0.2,
  "d_model": 128,
  "n_heads": 4,
  "n_layers": 3,
  "dim_feedforward": 512,
  "vit_dropout": 0.2,
  "lambda_smooth": 0.1,
  "num_workers": 0,
  "device": "auto",
  "output_dir": "/home/cislab301b/peter/ORAN-Traffic-Prediction/model8/results/embb_20260413_225849"
}
[INFO] Device: cuda
[INFO] Slice=embb | train_csv=1904 | test_csv=69
[INFO] Loading train CSV files...
[INFO] Loading test CSV files...
[INFO] Split train/val by CSV: train=1524 val=380
[INFO] Train feature non-zero ratio:
  - dl_buffer: 0.8424
  - ul_buffer: 0.0069
  - tx_brate: 0.8832
  - rx_brate: 0.3669
  - ul_sinr: 0.3018
  - dl_mcs: 0.8829
  - ul_mcs: 0.3018
  - phr: 0.3442
  - tx_pkts: 0.8832
  - rx_pkts: 0.3880
  - ul_rssi: 0.0000
  - dl_cqi: 1.0000
  - rx_errors_ul: 0.2515
  - dl_n_samples: 0.8832
  - ul_n_samples: 0.3880
[INFO] Windows | train=3062452 val=761927 test=141381
/home/cislab301b/miniforge3/envs/peter/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[Epoch 029] train=0.016814 (main=0.010386, smooth=0.064284) | val=0.030583 (main=0.024295, smooth=0.062879) | lr=1.000000e-03 | time=95.57s
[Epoch 030] train=0.017003 (main=0.010538, smooth=0.064648) | val=0.030402 (main=0.024123, smooth=0.062788) | lr=1.000000e-03 | time=91.60s
[Epoch 031] train=0.016863 (main=0.010408, smooth=0.064541) | val=0.028173 (main=0.021913, smooth=0.062597) | lr=1.000000e-03 | time=93.06s
[Epoch 032] train=0.016952 (main=0.010533, smooth=0.064185) | val=0.030434 (main=0.024131, smooth=0.063034) | lr=1.000000e-03 | time=90.99s
[Epoch 033] train=0.016934 (main=0.010511, smooth=0.064231) | val=0.030475 (main=0.024215, smooth=0.062595) | lr=1.000000e-03 | time=89.36s
[Epoch 034] train=0.016948 (main=0.010504, smooth=0.064438) | val=0.029926 (main=0.023654, smooth=0.062726) | lr=1.000000e-03 | time=92.26s
[Epoch 035] train=0.016879 (main=0.010433, smooth=0.064467) | val=0.029518 (main=0.023264, smooth=0.062534) | lr=1.000000e-03 | time=88.42s
[Epoch 036] train=0.016983 (main=0.010545, smooth=0.064376) | val=0.032577 (main=0.026128, smooth=0.064494) | lr=1.000000e-03 | time=89.56s
[Epoch 037] train=0.016720 (main=0.010295, smooth=0.064250) | val=0.028666 (main=0.022383, smooth=0.062828) | lr=1.000000e-03 | time=91.27s
[Epoch 038] train=0.016990 (main=0.010547, smooth=0.064430) | val=0.032702 (main=0.026413, smooth=0.062897) | lr=1.000000e-03 | time=92.70s
[Epoch 039] train=0.016962 (main=0.010529, smooth=0.064323) | val=0.030395 (main=0.024170, smooth=0.062253) | lr=1.000000e-03 | time=92.89s
[Epoch 040] train=0.016774 (main=0.010366, smooth=0.064079) | val=0.031508 (main=0.025268, smooth=0.062403) | lr=1.000000e-03 | time=89.12s
