epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
17,5.346941956383822,5.312341350624496,0.8310801660249405,27.732874499516907,27.702524102039355,0.7289881771030589,9.303710135019722e-05,147.50757813453674
18,4.999609052818852,4.965046093555853,0.8301755101523348,29.40427863056019,29.373935385572914,0.7288263440369989,9.22163962751008e-05,149.2233748435974
19,5.209282688580706,5.174803627608777,0.8281604572056888,27.780363741882258,27.749994872160098,0.7294453540095172,9.135402871372814e-05,146.14774250984192
20,5.133876579860043,5.099617282690763,0.8228816656157433,27.973025143216255,27.942678781935683,0.7288862619606911,9.045084971874742e-05,145.0167806148529
21,5.096809034015593,5.062559287890455,0.8226517457597201,27.93803251165096,27.90772758006989,0.7279031426649364,8.950775061878456e-05,145.74475049972534
22,5.102420415274518,5.068190670604428,0.8221719738429715,27.97314341760218,27.942785431569114,0.7291645091621869,8.852566213878951e-05,146.60339617729187
23,5.086922696198503,5.052683854468774,0.8223901381675033,28.16668054906804,28.136312824810528,0.7294080591219577,8.750555348152303e-05,144.9059498310089
24,5.131936437543651,5.097676464528708,0.8228979899065191,28.042932599495543,28.012613121625204,0.7282541719259187,8.644843137107063e-05,147.6103551387787
25,5.15820615137019,5.123953057637255,0.8227325537022331,27.885974164501942,27.855626057117625,0.7289380398019044,8.535533905932742e-05,149.5472822189331
26,5.111769759090373,5.077540512107008,0.8221603592977739,28.004649698109567,27.974323470963093,0.7284101680695731,8.422735529643448e-05,149.01541662216187
27,5.140384722140984,5.106148620538318,0.8223245302474815,28.019268066676226,27.988917126781107,0.7290010079122085,8.306559326618263e-05,148.3498272895813
28,5.0792312000652995,5.044911704354409,0.8243280719130788,28.183093815315704,28.152802347156737,0.7275843148228006,8.187119948743452e-05,149.0051760673523
29,5.020454744313832,4.986256485823964,0.8214160965361494,28.539398440953935,28.509088860606326,0.7279966768887209,8.064535268264887e-05,150.66200804710388
30,5.091261164538326,5.056998845076432,0.8229541570122082,27.829495106800525,27.799181405963115,0.7281206515076124,7.938926261462371e-05,150.92035460472107
31,4.941488076930026,4.907166755033866,0.8243716427159361,28.171571593121545,28.141171380526266,0.730190969732705,7.810416889260659e-05,149.90859246253967
32,4.97757981496982,4.943354501370021,0.8220654779986262,27.95167778022307,27.921347752926614,0.7284915523661859,7.679133974894988e-05,149.38130378723145
33,4.936894337962837,4.902706574753913,0.8211633610468454,28.615706068388928,28.585413976644848,0.7275938584801228,7.545207078751862e-05,146.92842650413513
34,4.962109195426749,4.927887393121905,0.8219807382048302,28.300680926408813,28.27040644347541,0.7271779776253766,7.408768370508582e-05,147.25747275352478
35,5.010014536113229,4.9757972946789915,0.8218719779893912,28.111275554030275,28.080947892495047,0.7284413476095218,7.26995249869774e-05,143.14353561401367
36,5.016519596273716,4.982315630183424,0.82155283567368,28.053099127274173,28.0228027790978,0.727678389003681,7.12889645782537e-05,144.76732897758484
37,4.955333091383122,4.921161567602107,0.8207732502119706,28.608775963387245,28.57847156221892,0.7278804976529009,6.985739453173908e-05,150.96984457969666
38,4.940091754369457,4.905915686360834,0.8208831827520678,28.015980963370776,27.985647950547197,0.7285630384895884,6.840622763423397e-05,148.33223009109497
39,4.882898780154553,4.848712464648131,0.8211289499731876,28.322981312496406,28.292698756599968,0.7273587660346765,6.693689601226464e-05,150.9494800567627
40,5.006045199397981,4.971879535039999,0.8206328425688106,28.372628612747633,28.34232934616181,0.7277588020850431,6.545084971874744e-05,146.10548973083496
41,4.890367478439546,4.856204136063196,0.8205771349247746,28.44353490783791,28.413211990865545,0.7283330040673152,6.394955530196154e-05,144.89220643043518
42,4.834513040133095,4.800331561315133,0.8210121577596736,28.459428793531384,28.429090720318055,0.7286869151173591,6.24344943582428e-05,145.2521858215332
43,4.926596649839615,4.89238096783932,0.8218340462994916,28.028950063532747,27.998623061662798,0.728436312085809,6.0907162069827195e-05,151.42855882644653
44,4.839881250217291,4.805723049996664,0.8204532528686913,28.243793735799745,28.213519678266923,0.7271527424549938,5.93690657292863e-05,146.6926121711731
