epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,37.740114237977686,37.71340657361639,0.8902603081219,10.509821762257138,10.483473922071846,0.8782643906515155,9.996145181203615e-05,57.36886548995972
2,27.947212005854876,27.919911947408696,0.910007204632494,8.906395107750301,8.880012264048503,0.8794260832126463,9.98458666866564e-05,63.17917013168335
3,29.416052699824522,29.38899189785393,0.9020344054988578,50.914796929941446,50.8884486568227,0.8782798192610133,9.965342284774632e-05,68.19841837882996
4,27.140640905610365,27.113282502829385,0.9119447659111491,65.43994630396352,65.41361159314422,0.8778062547265502,9.938441702975689e-05,64.31141996383667
5,24.820433944830057,24.793294040179838,0.9046634578541423,10.053934424864316,10.027551870548079,0.8794182247933312,9.903926402016153e-05,59.4112811088562
6,24.35036846770398,24.32333172902399,0.9012234937259871,9.134518553776093,9.108205643458676,0.8770988207013595,9.861849601988383e-05,58.48768448829651
7,23.951032502835204,23.924078489842284,0.8984626440285672,9.107073025056732,9.080722052740546,0.8783661175891282,9.812276182268236e-05,60.39916777610779
8,24.719057063227194,24.692245108345187,0.8937257463135375,10.273832372590892,10.247394097769567,0.8812771333174807,9.755282581475769e-05,60.09074378013611
9,23.83946562057261,23.812665038239718,0.8933511875085326,10.649032275285728,10.622643078093946,0.8796431077963278,9.690956679612421e-05,66.3044331073761
10,23.683431820471935,23.656688474513516,0.8914464966798399,9.435795417059037,9.409266278412483,0.8843028886907974,9.619397662556433e-05,65.00920629501343
11,22.908766786656706,22.882013673134278,0.8917700348229587,12.549838968490294,12.523405802511604,0.881104047180059,9.540715869125406e-05,64.56008243560791
12,25.723884099566735,25.69721092130196,0.8891121639458859,9.01889874928142,8.99250762657353,0.8797043968535145,9.455032620941839e-05,59.39130902290344
13,23.374057587205364,23.347389692934673,0.8889309283621173,9.862682817091706,9.836124359760856,0.8852885430560627,9.362480035363986e-05,62.36722183227539
14,23.212400001176313,23.18573448583428,0.8888500068353511,11.085653124522018,11.059116215093619,0.8845716336030618,9.263200821770461e-05,63.0611298084259
15,24.450716008550756,24.42403256422513,0.8894490389145119,8.998566766609509,8.972160229503414,0.8802145982196306,9.157348061512727e-05,66.05949234962463
16,23.317228068509426,23.2906197774474,0.8869425924107318,8.996017096189405,8.969601248380988,0.8805221660815244,9.045084971874738e-05,75.42766761779785
17,23.22003652895689,23.19341199642699,0.8874860370304847,10.150823154065892,10.124479109953398,0.8781417714937592,8.926584654403724e-05,68.63046479225159
18,23.315830823671398,23.28927007522265,0.8853587508121846,9.229596004094097,9.203153249311262,0.8814236994578628,8.802029828000156e-05,70.39506030082703
19,23.314910187696974,23.288362735607553,0.8849137710747248,9.428458994854939,9.402107258951576,0.8783898988489337,8.671612547178429e-05,72.12268710136414
20,23.13681928395413,23.110309681749985,0.8836536859718096,8.952774330652684,8.926333083730293,0.8813760593655084,8.535533905932738e-05,70.3234269618988
21,23.406808584533376,23.380249963410993,0.8852823101559163,9.32829807029822,9.301851047044009,0.8815649772501434,8.39400372766471e-05,76.17463612556458
22,24.151788274002545,24.12524548065346,0.8847605837216179,9.33190578569916,9.305470538137298,0.8811801517911114,8.247240241650919e-05,63.48409843444824
