epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,8.609642584649698,8.584447831016425,0.8398261750947381,2.5489078076909033,2.5245948265235785,0.8104323871567183,9.997532801828658e-05,88.72496581077576
2,6.663881362653719,6.63845909309652,0.8474086574815102,2.5328612079838297,2.5085290948573578,0.8110710777372521,9.990133642141359e-05,99.50481581687927
3,7.016594663095241,6.9913235500806525,0.8423708102438335,2.751931453047574,2.7275907599881766,0.8113564948929889,9.977809823015401e-05,85.46443700790405
4,6.505913519321117,6.480702393420002,0.840370865793187,2.4264302597334697,2.4021839322598706,0.8082106838777051,9.960573506572391e-05,93.43246269226074
5,6.475671361756195,6.4505092811981575,0.8387359240105479,2.588965174489205,2.564674089217605,0.8097026179802042,9.93844170297569e-05,92.97796511650085
6,6.752538061913165,6.72736538475987,0.8390890206628554,2.4174818919964385,2.3932450845273863,0.8078937693454223,9.911436253643445e-05,100.34579658508301
7,6.2754876275492695,6.250324862415928,0.838759120159582,2.3379673065814868,2.3136106484353807,0.8118890014421953,9.879583809693738e-05,97.74329328536987
8,6.400884446844482,6.375731741640673,0.8384235126845483,2.5256497294076503,2.5013708993591686,0.8092942563051836,9.842915805643157e-05,91.36220240592957
9,6.511130885268325,6.4859804244543655,0.8383480047280725,2.7661206003741743,2.741723962638781,0.8132204371891412,9.801468428384717e-05,97.28033518791199
10,6.370470236498094,6.345330686735278,0.8379852409747116,2.1483537039921097,2.124055585884137,0.8099379817586552,9.75528258147577e-05,88.49391031265259
11,6.417126245847339,6.3919600955600036,0.8388721027127551,2.181785802511223,2.1575046400176996,0.8093720412250303,9.70440384477113e-05,98.41835403442383
12,6.350414524409083,6.325332455550779,0.8360694214592409,2.416216738170714,2.3919237295285747,0.8097669466085479,9.64888242944126e-05,92.37599754333496
13,6.337352200729154,6.3122975360645555,0.8351555701964888,2.7636262900868735,2.7391975119191745,0.8142919015282754,9.588773128419907e-05,91.80933880805969
14,6.304047226872645,6.279007810686458,0.8346473910157852,2.18462130217807,2.1603474889699106,0.8091276399382413,9.5241352623301e-05,98.01996636390686
15,6.561522516777868,6.536506300496212,0.8338737500287716,3.0483957236032375,3.023937158373631,0.8152858180184527,9.455032620941843e-05,96.63586330413818
16,6.300581286070288,6.27553518505074,0.8348700026211204,2.4567028146570626,2.432390636294813,0.8104064060846456,9.381533400219321e-05,93.21742415428162
17,6.364628948792989,6.33964095444361,0.8329333042536889,2.407812562715391,2.3835056953652356,0.8102288779257635,9.303710135019722e-05,103.427734375
18,6.268880860455777,6.243913473029671,0.8322463899940992,2.220363231858655,2.196034751654754,0.8109496501197951,9.22163962751008e-05,91.99517321586609
19,7.1005464534620835,7.075577853097602,0.8322868855212393,2.675698618384437,2.6512242979422034,0.8158102960164502,9.135402871372814e-05,94.806405544281
20,6.3718537313503285,6.346806245116122,0.8349157268454065,2.593166468624084,2.5688044693898746,0.8120665097121317,9.045084971874742e-05,86.95667672157288
21,6.306261043348348,6.2812518892648646,0.8336387166819987,2.5178141804068397,2.493445970898415,0.812273366798405,8.950775061878456e-05,102.91988968849182
22,6.31807105566204,6.293067407484499,0.8334548625443736,2.3090193723057357,2.2846813974902758,0.8112655729538578,8.852566213878951e-05,96.40882968902588
23,6.429768593876164,6.404775655051305,0.8330989710365435,2.4784568230766943,2.453967858172681,0.8162983494280858,8.750555348152303e-05,91.0462999343872
24,6.250641885140589,6.225670659093547,0.8323740736740238,2.3293093892329786,2.3049090856619214,0.8133430584729654,8.644843137107063e-05,98.71797227859497
25,6.161839727352149,6.136867177587841,0.8324185510574341,2.151575723193726,2.1271858567238024,0.812995488330413,8.535533905932742e-05,95.20347905158997
26,6.304626831931921,6.279701057577932,0.830858749105506,2.4422285628481557,2.417876237717339,0.8117443196183821,8.422735529643448e-05,98.98756790161133
27,6.244995012455206,6.22006234057802,0.8310889222404505,2.504415310854229,2.4800335824779536,0.8127240649291211,8.306559326618263e-05,102.43371057510376
28,6.6456426584893675,6.620695320093111,0.8315776808244424,2.4609337180527087,2.4366286007820945,0.8101701159376415,8.187119948743452e-05,99.48359775543213
29,6.189380049119071,6.164513624269153,0.8288810869734212,2.3761737527530338,2.3517603127396662,0.8137817062438134,8.064535268264887e-05,94.05181741714478
30,6.275725118226269,6.250826844521213,0.8299423881225602,2.2797618767096997,2.255426581714509,0.8111771321725018,7.938926261462371e-05,95.47401022911072
31,6.097564103820759,6.072667519471367,0.8298870012351487,2.2239009047425515,2.1996866185760733,0.8071430774675411,7.810416889260659e-05,94.40609169006348
32,6.129999831873914,6.105112873818281,0.8295655818016503,2.306989715744207,2.282641327726248,0.8116127448684486,7.679133974894988e-05,98.23187065124512
33,6.166904250179341,6.142011781077499,0.829748583954345,2.3974527335400175,2.3731268625209068,0.8108625343219649,7.545207078751862e-05,99.64348864555359
34,6.146990796628796,6.122115123407932,0.8291893173603373,2.3492731458233456,2.3250158281214897,0.8085769824413788,7.408768370508582e-05,90.67216992378235
35,6.363250345805843,6.338372319779734,0.8292671842957647,2.73503637733493,2.7107391326322445,0.8099080448836787,7.26995249869774e-05,99.46549081802368
36,6.157111630240063,6.132189942277179,0.8307233266932108,2.412122108862129,2.3877471795736005,0.8124970363127939,7.12889645782537e-05,96.243088722229
37,6.116109183498036,6.091209404432104,0.8299917093539553,2.791787728234411,2.76735386358725,0.8144625348329393,6.985739453173908e-05,88.16543912887573
38,6.141636805130848,6.116721696557834,0.8305034014230059,2.4228442391752294,2.398469166824438,0.8125024574182436,6.840622763423397e-05,98.53699803352356
39,6.678791966586692,6.653834749147818,0.8319071291338896,2.3571610809035204,2.332781165935191,0.8126634050956264,6.693689601226464e-05,91.55779790878296
40,6.083895214048592,6.058991513900407,0.8301233762307547,2.7846925300845546,2.7602853187003955,0.8135736119663761,6.545084971874744e-05,100.65642857551575
41,6.111690144352432,6.086805895718146,0.8294747312718507,2.3189757554260444,2.2945555526138977,0.814006692395486,6.394955530196154e-05,110.03166842460632
42,5.986284937439221,5.961400168664256,0.8294924625052301,2.218007120087645,2.1936994779798433,0.8102549900938566,6.24344943582428e-05,100.97377729415894
43,6.069585534183335,6.044714617646103,0.8290303102628116,2.381854379647726,2.3575163372218637,0.8112679358077568,6.0907162069827195e-05,95.0094964504242
44,6.051647134368601,6.026782894849694,0.8288076489752407,2.3096600256405257,2.285275866087018,0.8128050701166349,5.93690657292863e-05,101.69965839385986
45,6.036999698064002,6.012122476872814,0.8292408181360056,2.4432654858161693,2.4189492923243487,0.8105397393002757,5.7821723252011606e-05,95.47916603088379
46,6.014579789288189,5.989717151524553,0.8287545878229297,2.571998740391715,2.547586224175671,0.8137510455557179,5.6266661678215284e-05,104.26414608955383
47,5.95915006319498,5.934253503173233,0.8298854202752516,2.4646748858417786,2.440270538540758,0.8134780361649266,5.470541566592577e-05,99.16760444641113
48,6.046169962049726,6.021279614693919,0.8296779590757286,2.374820345519946,2.350420801268609,0.8133185052590279,5.313952597646573e-05,92.8202395439148
49,5.983785565419479,5.958889244566369,0.8298768467655849,2.4759630851365384,2.451538573776129,0.8141507273187004,5.1570537953906474e-05,96.45827603340149
50,5.947836025990287,5.922946298703595,0.8296571618008066,2.482759303407367,2.4583576975082755,0.8133872324799962,5.0000000000000057e-05,98.28649663925171
51,5.9649895368391075,5.940100497126423,0.829634975854668,2.2488186878793726,2.2243965049145604,0.814073145381212,4.842946204609364e-05,96.7998697757721
52,5.962900798929181,5.938049724151819,0.8283692400504232,2.3983091165905552,2.3739045406205452,0.8134858736017717,4.686047402353438e-05,97.58007431030273
53,5.981838437529731,5.9569625401711175,0.8291965406895702,2.332766739573129,2.308381740005443,0.8128334910984848,4.529458433407433e-05,94.77703881263733
54,6.21809775676685,6.193179291132919,0.8306155506490936,2.3781598917411486,2.353837237208554,0.8107550746714755,4.3733338321784836e-05,91.46879816055298
55,5.999841013175188,5.974939969491477,0.8300339128435656,2.367929680812199,2.3435275513405207,0.8134042056187355,4.21782767479885e-05,97.92893481254578
56,5.918212958878202,5.8933278937240665,0.829502034208217,2.5369285489738993,2.512475263952489,0.8151104286548385,4.0630934270713814e-05,100.95895314216614
57,5.945116892967466,5.9202385462689096,0.8292786599368183,2.4345069964771273,2.410057380996955,0.8149869215759452,3.909283793017293e-05,81.92022109031677
58,5.934739428738109,5.909860312899254,0.8293035537466528,2.4087436652694834,2.384318541203679,0.8141712028083766,3.75655056417573e-05,63.38076853752136
59,5.8626604433560034,5.837783561669658,0.8292290109465604,2.3068786359323514,2.282499617102345,0.8126337429344945,3.605044469803859e-05,64.43038749694824
60,5.897271732846629,5.872401956986682,0.8289913831412203,2.225915024891506,2.2014830412944977,0.8143991626241234,3.454915028125269e-05,67.39232754707336
