epoch,train_total_loss,train_main_loss,train_smooth_loss,val_total_loss,val_main_loss,val_smooth_loss,lr,epoch_time_sec
1,10.708770484275021,10.708770484275021,0.829901340081789,4.390593270501294,4.390593270501294,0.8400992211723739,9.997532801828658e-05,225.96525716781616
2,10.812855571113184,10.812855571113184,0.8345495954028995,1.233229242632929,1.233229242632929,0.8422910810640883,9.990133642141359e-05,245.39496994018555
3,8.841825100816862,8.841825100816862,0.8273986787793284,1.091845012807454,1.091845012807454,0.8374934693525252,9.977809823015401e-05,244.87780451774597
4,8.3871901670958,8.3871901670958,0.8289476037354071,1.2925564792811723,1.2925564792811723,0.8320708927738529,9.960573506572391e-05,239.8914933204651
5,8.2812956494586,8.2812956494586,0.8292288407881848,1.9611757464725152,1.9611757464725152,0.8335142766316525,9.93844170297569e-05,259.5067403316498
6,8.251551428287756,8.251551428287756,0.8272429539528205,1.191459160612353,1.191459160612353,0.8344517960925389,9.911436253643445e-05,245.9626977443695
7,8.183336778906938,8.183336778906938,0.8265698355967107,1.4920266879305875,1.4920266879305875,0.8333496187240182,9.879583809693738e-05,264.3845751285553
8,8.345239914016098,8.345239914016098,0.8243082706215555,1.9922419335715287,1.9922419335715287,0.8327380261262687,9.842915805643157e-05,243.8400936126709
9,8.004996949401075,8.004996949401075,0.817813514125384,2.362320464559481,2.362320464559481,0.8319205318153489,9.801468428384717e-05,242.5338273048401
10,8.183030437135203,8.183030437135203,0.8154139404278951,1.7760167383922327,1.7760167383922327,0.8320042093114592,9.75528258147577e-05,280.12345480918884
11,8.02720368558887,8.02720368558887,0.8206395462270297,1.5195925302769615,1.5195925302769615,0.8327649377941978,9.70440384477113e-05,281.590252161026
12,7.76663159320385,7.76663159320385,0.821422075847614,2.4544038101587424,2.4544038101587424,0.834957803041786,9.64888242944126e-05,267.7589099407196
13,7.907045311861448,7.907045311861448,0.8212393595457749,1.4657354895618775,1.4657354895618775,0.8312597229789439,9.588773128419907e-05,238.3783712387085
14,8.055065775114175,8.055065775114175,0.8187052847663089,2.895027679770319,2.895027679770319,0.8312770934175018,9.5241352623301e-05,236.56758403778076
15,7.854525209387802,7.854525209387802,0.8180105577636311,1.4018604241971333,1.4018604241971333,0.8318962205004496,9.455032620941843e-05,233.2237389087677
16,7.721902010056433,7.721902010056433,0.8186259298264396,3.070723483340908,3.070723483340908,0.8354114052817737,9.381533400219321e-05,240.03337740898132
17,7.784600218483327,7.784600218483327,0.8195179138955381,1.0523663789951847,1.0523663789951847,0.8316844395861567,9.303710135019722e-05,276.0362105369568
18,7.669646908104687,7.669646908104687,0.8177037571637576,4.558436206954319,4.558436206954319,0.8320835744191155,9.22163962751008e-05,256.3001561164856
19,7.916390373796462,7.916390373796462,0.818916400527908,2.0683414414603267,2.0683414414603267,0.8311931938677015,9.135402871372814e-05,278.9590976238251
20,7.7069195063413245,7.7069195063413245,0.8205602419386211,2.1518823107535665,2.1518823107535665,0.8362729995373583,9.045084971874742e-05,261.8626518249512
21,7.4866730097440115,7.4866730097440115,0.8197295674557404,1.6325407666961005,1.6325407666961005,0.8346043277083967,8.950775061878456e-05,168.41454410552979
22,7.602598698674899,7.602598698674899,0.8193067114899147,2.5599401373889505,2.5599401373889505,0.8332661326037766,8.852566213878951e-05,167.47369813919067
23,7.719604783113991,7.719604783113991,0.8193691336421172,2.208393364842221,2.208393364842221,0.8331200554295409,8.750555348152303e-05,151.36599445343018
24,7.630699186112866,7.630699186112866,0.8196297267743163,1.3755485530568454,1.3755485530568454,0.8330128471033584,8.644843137107063e-05,119.25700783729553
25,7.465443743400406,7.465443743400406,0.8193281921873399,1.2662938193170015,1.2662938193170015,0.8330055566875888,8.535533905932742e-05,113.11943817138672
26,7.79330904521368,7.79330904521368,0.8186581933214369,2.154752416067454,2.154752416067454,0.8313004087313154,8.422735529643448e-05,116.79677772521973
27,7.684775514037385,7.684775514037385,0.816484838916692,3.353594547297348,3.353594547297348,0.8354877276800177,8.306559326618263e-05,120.56195664405823
28,7.422179070142538,7.422179070142538,0.8159887749806592,2.016831255528657,2.016831255528657,0.8313123655929577,8.187119948743452e-05,118.53474879264832
29,7.433432830444169,7.433432830444169,0.8166932687046374,1.629521349608627,1.629521349608627,0.8309018690139707,8.064535268264887e-05,120.6340684890747
30,7.701898824583551,7.701898824583551,0.8153721152240115,2.429181933689877,2.429181933689877,0.8336091039261898,7.938926261462371e-05,121.42341494560242
31,7.582004451352538,7.582004451352538,0.8169290877796962,2.9923544861363247,2.9923544861363247,0.8293804706000626,7.810416889260659e-05,115.44458484649658
32,7.647089546069049,7.647089546069049,0.8173723636670384,2.001873097064656,2.001873097064656,0.8335030774847012,7.679133974894988e-05,119.42363357543945
33,7.4177733418128415,7.4177733418128415,0.8177441383107731,1.7705055192024257,1.7705055192024257,0.8306363705763418,7.545207078751862e-05,121.02302408218384
34,7.525544495357988,7.525544495357988,0.8183612402638297,1.388117278262707,1.388117278262707,0.8312485846550662,7.408768370508582e-05,117.15986013412476
35,7.354554304630017,7.354554304630017,0.8184819714946728,1.7595008611053198,1.7595008611053198,0.8312202683795181,7.26995249869774e-05,116.81532144546509
36,7.4252392380610095,7.4252392380610095,0.8172875891674283,1.417202352569952,1.417202352569952,0.8333179677105099,7.12889645782537e-05,122.58545875549316
37,7.485206069903099,7.485206069903099,0.8168783883893007,3.1345635967516254,3.1345635967516254,0.8354015528991438,6.985739453173908e-05,122.19856023788452
